crop,tau,tau_lab,lime_tha,yield_resp,profit_yr1,npv
Soybean,0.2,Q20,3.1,0.41133578293484013,-110.43984009698491,180.70831720811032
Soybean,0.2,Q20,3.2,0.4189866019206251,-117.21011296374701,179.35338125585872
Soybean,0.2,Q20,3.3000000000000003,0.42628629107904015,-124.18086691674415,177.54943052189793
Soybean,0.2,Q20,3.4000000000000004,0.4332348504100853,-131.35210195597648,175.2964650062275
Soybean,0.2,Q20,3.5,0.4398322799137604,-138.723818081444,172.59448470884752
Soybean,0.2,Q20,3.6,0.4460785795900656,-146.29601529314658,169.4434896297583
Soybean,0.2,Q20,3.7,0.45197374943900076,-154.0686935910844,165.8434797689594
Soybean,0.2,Q20,3.8000000000000003,0.45751778946056604,-162.04185297525743,161.79445512645094
Soybean,0.2,Q20,3.9000000000000004,0.4627106996547612,-170.21549344566557,157.29641570223305
Soybean,0.2,Q20,4,0.46755248002158645,-178.58961500230885,152.34936149630568
Soybean,0.2,Q20,4.1000000000000005,0.4720431305610418,-187.1642176451873,146.95329250866882
Soybean,0.2,Q20,4.2,0.47618265127312714,-195.93930137430084,141.10820873932255
Soybean,0.2,Q20,4.3,0.47997104215784253,-204.91486618964956,134.81411018826685
Soybean,0.2,Q20,4.4,0.48340830321518796,-214.09091209123352,128.07099685550156
Soybean,0.2,Q20,4.5,0.4864944344451634,-223.46743907905255,120.87886874102674
Soybean,0.2,Q20,4.6000000000000005,0.48922943584776885,-233.04444715310677,113.23772584484254
Soybean,0.2,Q20,4.7,0.4916133074230043,-242.82193631339624,105.14756816694864
Soybean,0.2,Q20,4.800000000000001,0.4936460491708699,-252.79990655992077,96.60839570734538
Soybean,0.2,Q20,4.9,0.49532766109136545,-262.9783578926804,87.62020846603275
Soybean,0.2,Q20,5,0.49665814318449103,-273.3572903116753,78.18300644301053
Soybean,0.2,Q20,5.1000000000000005,0.4976374954502466,-283.9367038169054,68.29678963827871
Soybean,0.2,Q20,5.2,0.4982657178886323,-294.71659840837054,57.96155805183753
Soybean,0.2,Q20,5.300000000000001,0.49854281049964805,-305.69697408607084,47.17731168368698
Soybean,0.2,Q20,5.4,0.49846877328329386,-316.8778308500062,35.94405053382695
Soybean,0.2,Q20,5.5,0.4980436062395696,-328.2591687001769,24.261774602257333
Soybean,0.2,Q20,5.6000000000000005,0.4972673093684752,-339.84098763658284,12.130483888977778
Soybean,0.2,Q20,5.7,0.496139882670011,-351.6232876592237,-0.449821606010687
Soybean,0.2,Q20,5.800000000000001,0.4946613261441769,-363.6060687680998,-13.479141882708745
Soybean,0.2,Q20,5.9,0.49283163979097283,-375.78933096321106,-26.957476941116283
Soybean,0.2,Q20,6,0.4906508236103987,-388.1730742445574,-40.8848267812333
Soybean,0.2,Q20,6.1000000000000005,0.48811887760245465,-400.75729861213915,-55.261191403060025
Soybean,0.2,Q20,6.2,0.4852358017671406,-413.54200406595584,-70.08657080659611
Soybean,0.2,Q20,6.300000000000001,0.48200159610445664,-426.52719060600776,-85.36096499184168
Soybean,0.2,Q20,6.4,0.4784162606144027,-439.7128582322948,-101.08437395879662
Soybean,0.2,Q20,6.5,0.4744797952969788,-453.0990069448169,-117.25679770746092
Soybean,0.2,Q20,6.6000000000000005,0.47019220015218494,-466.6856367435743,-133.87823623783504
Soybean,0.2,Q20,6.7,0.46555347518002116,-480.4727476285668,-150.9486895499184
Soybean,0.2,Q20,6.800000000000001,0.4605636203804871,-494.4603395997947,-168.46815764371183
Soybean,0.2,Q20,6.9,0.45522263575358324,-508.64841265725744,-186.43664051921417
Soybean,0.2,Q20,7,0.44953052129930954,-523.0369668009555,-204.8541381764261
Soybean,0.5,Q50,0.1,0.02863433723241718,5.210476711335065,25.478187099642284
Soybean,0.5,Q50,0.2,0.0566979463620801,10.095090505121561,50.22654342303538
Soybean,0.5,Q50,0.30000000000000004,0.08419082738898877,14.653841381359484,74.24506897017925
Soybean,0.5,Q50,0.4,0.11111298031314316,18.88672934004883,97.53376374107393
Soybean,0.5,Q50,0.5,0.13746440513454328,22.793754381189594,120.09262773571933
Soybean,0.5,Q50,0.6000000000000001,0.1632451018531892,26.374916504781808,141.92166095411562
Soybean,0.5,Q50,0.7000000000000001,0.1884550704690808,29.63021571082544,163.02086339626268
Soybean,0.5,Q50,0.8,0.21309431098221815,32.559651999320494,183.3902350621605
Soybean,0.5,Q50,0.9,0.23716282339260125,35.163225370267,203.0297759518092
Soybean,0.5,Q50,1,0.2606606077002301,37.4409358236649,221.9394860652086
Soybean,0.5,Q50,1.1,0.2835876639051047,39.392783359514254,240.11936540235885
Soybean,0.5,Q50,1.2000000000000002,0.30594399200722505,41.01876797781503,257.56941396325993
Soybean,0.5,Q50,1.3,0.327729592006591,42.31888967856719,274.2896317479116
Soybean,0.5,Q50,1.4000000000000001,0.34894446390320283,43.29314846177081,290.28001875631423
Soybean,0.5,Q50,1.5,0.36958860769706037,43.9415443274259,305.5405749884677
Soybean,0.5,Q50,1.6,0.38966202338816364,44.264077275532344,320.07130044437184
Soybean,0.5,Q50,1.7000000000000002,0.4091647109765127,44.26074730609028,333.8721951240269
Soybean,0.5,Q50,1.8,0.4280966704621075,43.931554419099655,346.94325902743276
Soybean,0.5,Q50,1.9000000000000001,0.44645790184494794,43.27649861456035,359.2844921545892
Soybean,0.5,Q50,2,0.4642484051250342,42.2955798924726,370.8958945054967
Soybean,0.5,Q50,2.1,0.4814681803023661,40.98879825283615,381.77746608015474
Soybean,0.5,Q50,2.2,0.4981172273769439,39.356153695651244,391.9292068785638
Soybean,0.5,Q50,2.3000000000000003,0.5141955463487673,37.39764622091769,401.35111690072347
Soybean,0.5,Q50,2.4000000000000004,0.5297031372178366,35.11327582863561,410.04319614663405
Soybean,0.5,Q50,2.5,0.5446399999841515,32.50304251880493,418.0054446162954
Soybean,0.5,Q50,2.6,0.5590061346477121,29.566946291425666,425.2378623097075
Soybean,0.5,Q50,2.7,0.5728015412085186,26.304987146497922,431.7404492268706
Soybean,0.5,Q50,2.8000000000000003,0.5860262196665706,22.717165084021417,437.51320536778405
Soybean,0.5,Q50,2.9000000000000004,0.5986801700218687,18.803480103996606,442.55613073244893
Soybean,0.5,Q50,3,0.6107633922744122,14.563932206423033,446.8692253208641
Soybean,0.5,Q50,3.1,0.6222758864242015,9.99852139130087,450.4524891330301
Soybean,0.5,Q50,3.2,0.6332176524712367,5.107247658630229,453.3059221689472
Soybean,0.5,Q50,3.3000000000000003,0.6435886904155176,-0.10988899158900267,455.4295244286149
Soybean,0.5,Q50,3.4000000000000004,0.6533890002570443,-5.652888559356825,456.8232959120334
Soybean,0.5,Q50,3.5,0.6626185819958166,-11.52175104467318,457.4872366192027
Soybean,0.5,Q50,3.6,0.6712774356318346,-17.716476447538184,457.4213465501227
Soybean,0.5,Q50,3.7,0.6793655611650984,-24.23706476795178,456.62562570479355
Soybean,0.5,Q50,3.8000000000000003,0.686882958595608,-31.08351600591385,455.10007408321525
Soybean,0.5,Q50,3.9000000000000004,0.6938296279233632,-38.25583016142457,452.8446916853876
Soybean,0.5,Q50,4,0.7002055691483643,-45.754007234483765,449.859478511311
Soybean,0.5,Q50,4.1000000000000005,0.7060107822706111,-53.578047225091666,446.144434560985
Soybean,0.5,Q50,4.2,0.7112452672901035,-61.727950133248044,441.6995598344098
Soybean,0.5,Q50,4.3,0.7159090242068418,-70.20371595895296,436.5248543315856
Soybean,0.5,Q50,4.4,0.7200020530208259,-79.00534470220651,430.62031805251206
Soybean,0.5,Q50,4.5,0.7235243537320557,-88.1328363630085,423.98595099718955
Soybean,0.5,Q50,4.6000000000000005,0.726475926340531,-97.58619094135929,416.6217531656173
Soybean,0.5,Q50,4.7,0.7288567708462522,-107.36540843725862,408.527724557796
Soybean,0.5,Q50,4.800000000000001,0.7306668872492194,-117.47048885070637,399.70386517372583
Soybean,0.5,Q50,4.9,0.7319062755494318,-127.90143218170289,390.15017501340594
Soybean,0.5,Q50,5,0.7325749357468904,-138.65823843024776,379.86665407683745
Soybean,0.5,Q50,5.1000000000000005,0.7326728678415946,-149.74090759634134,368.8533023640193
Soybean,0.5,Q50,5.2,0.7322000718335443,-161.14943967998357,357.1101198749519
Soybean,0.5,Q50,5.300000000000001,0.7311565477227401,-172.88383468117422,344.6371066096357
Soybean,0.5,Q50,5.4,0.7295422955091815,-184.9440925999134,331.43426256807015
Soybean,0.5,Q50,5.5,0.7273573151928687,-197.33021343620123,317.50158775025545
Soybean,0.5,Q50,5.6000000000000005,0.7246016067738014,-210.04219719003783,302.839082156191
Soybean,0.5,Q50,5.7,0.7212751702519802,-223.0800438614226,287.4467457858781
Soybean,0.5,Q50,5.800000000000001,0.7173780056274045,-236.4437534503562,271.32457863931563
Soybean,0.5,Q50,5.9,0.7129101129000746,-250.13332595683835,254.472580716504
Soybean,0.5,Q50,6,0.7078714920699904,-264.14876138086896,236.89075201744322
Soybean,0.5,Q50,6.1000000000000005,0.702262143137152,-278.4900597224484,218.57909254213303
Soybean,0.5,Q50,6.2,0.6960820661015591,-293.15722098157624,199.53760229057366
Soybean,0.5,Q50,6.300000000000001,0.6893312609632122,-308.1502451582527,179.76628126276512
Soybean,0.5,Q50,6.4,0.6820097277221111,-323.46913225247766,159.26512945870752
Soybean,0.5,Q50,6.5,0.6741174663782558,-339.11388226425106,138.03414687840097
Soybean,0.5,Q50,6.6000000000000005,0.6656544769316458,-355.08449519357333,116.07333352184457
Soybean,0.5,Q50,6.7,0.656620759382282,-371.38097104044397,93.38268938903946
Soybean,0.5,Q50,6.800000000000001,0.6470163137301638,-388.00330980486325,69.96221447998505
Soybean,0.5,Q50,6.9,0.6368411399752911,-404.9515114868311,45.81190879468113
Soybean,0.5,Q50,7,0.6260952381176647,-422.2255760863474,20.931772333128606
Soybean,0.8,Q80,0.1,0.043642922416567975,13.7797785080778,44.67073662101652
Soybean,0.8,Q80,0.2,0.08635592555964197,27.028610307761483,88.15231906870959
Soybean,0.8,Q80,0.30000000000000004,0.12813900942922202,39.74649539905106,130.44474734307923
Soybean,0.8,Q80,0.4,0.16899217402530803,51.933433781946476,171.54802144412534
Soybean,0.8,Q80,0.5,0.2089154193479001,63.58942545644779,211.46214137184805
Soybean,0.8,Q80,0.6000000000000001,0.2479087453969982,74.714470422555,250.18710712624733
Soybean,0.8,Q80,0.7000000000000001,0.2859721521726023,85.30856868026805,287.72291870732306
Soybean,0.8,Q80,0.8,0.3231056396747124,95.371720229587,324.0695761150754
Soybean,0.8,Q80,0.9,0.35930920790332854,104.90392507051185,359.22707934950427
Soybean,0.8,Q80,1,0.39458285685845074,113.90518320304257,393.1954284106097
Soybean,0.8,Q80,1.1,0.428926586540079,122.37549462717917,425.97462329839175
Soybean,0.8,Q80,1.2000000000000002,0.4623403969482132,130.31485934292164,457.56466401285024
Soybean,0.8,Q80,1.3,0.49482428808285334,137.7232773502699,487.96555055398505
Soybean,0.8,Q80,1.4000000000000001,0.5263782599439997,144.60074864922416,517.1772829217966
Soybean,0.8,Q80,1.5,0.5570023125316519,150.94727323978424,545.1998611162848
Soybean,0.8,Q80,1.6,0.5866964458458103,156.76285112195023,572.0332851374495
Soybean,0.8,Q80,1.7000000000000002,0.6154606598864746,162.04748229572212,597.6775549852907
Soybean,0.8,Q80,1.8,0.643294954653645,166.8011667610999,622.1326706598086
Soybean,0.8,Q80,1.9000000000000001,0.6701993301473212,171.0239045180834,645.3986321610028
Soybean,0.8,Q80,2,0.6961737863675037,174.71569556667296,667.4754394888736
Soybean,0.8,Q80,2.1,0.7212183233141921,177.87653990686835,688.3630926434209
Soybean,0.8,Q80,2.2,0.7453329409873866,180.50643753866956,708.061591624645
Soybean,0.8,Q80,2.3000000000000003,0.7685176393870872,182.6053884620768,726.5709364325456
Soybean,0.8,Q80,2.4000000000000004,0.7907724185132936,184.17339267708974,743.8911270671225
Soybean,0.8,Q80,2.5,0.812097278366006,185.2104501837086,760.0221635283758
Soybean,0.8,Q80,2.6,0.8324922189452244,185.71656098193324,774.9640458163058
Soybean,0.8,Q80,2.7,0.8519572402509492,185.6917250717641,788.7167739309128
Soybean,0.8,Q80,2.8000000000000003,0.8704923422831797,185.13594245320053,801.2803478721959
Soybean,0.8,Q80,2.9000000000000004,0.8880975250419163,184.04921312624293,812.6547676401558
Soybean,0.8,Q80,3,0.9047727885271587,182.43153709089108,822.8400332347917
Soybean,0.8,Q80,3.1,0.9205181327389076,180.28291434714538,831.8361446561048
Soybean,0.8,Q80,3.2,0.9353335576771622,177.60334489500542,839.6431019040942
Soybean,0.8,Q80,3.3000000000000003,0.9492190633419229,174.39282873447127,846.2609049787598
Soybean,0.8,Q80,3.4000000000000004,0.9621746497331896,170.65136586554303,851.6895538801023
Soybean,0.8,Q80,3.5,0.9742003168509623,166.37895628822082,855.9290486081214
Soybean,0.8,Q80,3.6,0.985296064695241,161.57560000250436,858.9793891628169
Soybean,0.8,Q80,3.7,0.9954618932660257,156.2412970083937,860.840575544189
Soybean,0.8,Q80,3.8000000000000003,1.0046978025633166,150.37604730588902,861.5126077522377
Soybean,0.8,Q80,3.9000000000000004,1.0130037925871136,143.97985089499036,860.995485786963
Soybean,0.8,Q80,4,1.0203798633374161,137.05270777569723,859.2892096483642
Soybean,0.8,Q80,4.1000000000000005,1.026826014814225,129.59461794801007,856.3937793364423
Soybean,0.8,Q80,4.2,1.0323422470175398,121.60558141192905,852.3091948511975
Soybean,0.8,Q80,4.3,1.036928559947361,113.08559816745384,847.035456192629
Soybean,0.8,Q80,4.4,1.040584953603688,104.03466821458437,840.5725633607368
Soybean,0.8,Q80,4.5,1.0433114279865208,94.45279155332082,832.9205163555212
Soybean,0.8,Q80,4.6000000000000005,1.0451079830958598,84.33996818366325,824.0793151769824
Soybean,0.8,Q80,4.7,1.0459746189317045,73.69619810561119,814.0489598251193
Soybean,0.8,Q80,4.800000000000001,1.0459113354940557,62.52148131916533,802.8294502999333
Soybean,0.8,Q80,4.9,1.044918132782913,50.81581782432545,790.4207866014243
Soybean,0.8,Q80,5,1.042995010798276,38.579207621091314,776.8229687295915
Soybean,0.8,Q80,5.1000000000000005,1.040141969540145,25.811650709463038,762.0359966844352
Soybean,0.8,Q80,5.2,1.03635900900852,12.513147089440508,746.059870465955
Soybean,0.8,Q80,5.300000000000001,1.0316461292034012,-1.3163032389760474,728.8945900741518
Soybean,0.8,Q80,5.4,1.0260033301247882,-15.67670027578663,710.5401555090252
Soybean,0.8,Q80,5.5,1.0194306117726815,-30.56804402099135,690.9965667705751
Soybean,0.8,Q80,5.6000000000000005,1.0119279741470804,-45.99033447459044,670.2638238588011
Soybean,0.8,Q80,5.7,1.0034954172479862,-61.94357163658299,648.3419267737048
Soybean,0.8,Q80,5.800000000000001,0.9941329410753973,-78.42775550697024,625.2308755152841
Soybean,0.8,Q80,5.9,0.9838405456293146,-95.44288608575152,600.9306700835401
Soybean,0.8,Q80,6,0.9726182309097378,-112.98896337292683,575.4413104784726
Soybean,0.8,Q80,6.1000000000000005,0.9604659969166669,-131.06598736849662,548.7627967000814
Soybean,0.8,Q80,6.2,0.9473838436501021,-149.6739580724602,520.8951287483669
Soybean,0.8,Q80,6.300000000000001,0.9333717711100433,-168.81287548481805,491.8383066233289
Soybean,0.8,Q80,6.4,0.9184297792964907,-188.48273960556992,461.59233032496763
Soybean,0.8,Q80,6.5,0.9025578682094446,-208.68355043471547,430.1571998532837
Soybean,0.8,Q80,6.6000000000000005,0.8857560378489039,-229.41530797225568,397.5329152082753
Soybean,0.8,Q80,6.7,0.8680242882148694,-250.67801221818985,363.7194763899437
Soybean,0.8,Q80,6.800000000000001,0.8493626193073407,-272.47166317251833,328.71688339828836
Soybean,0.8,Q80,6.9,0.8297710311263181,-294.7962608352408,292.5251362333097
Soybean,0.8,Q80,7,0.8092495236718017,-317.6518052063573,255.1442348950079
Wheat,0.2,Q20,0.1,-2.787032068939129e-4,-11.263287437778459,-11.417880016990372
Wheat,0.2,Q20,0.2,-4.6834441184665497e-4,-22.48672497340836,-22.746508746238863
Wheat,0.2,Q20,0.30000000000000004,-5.689236148582263e-4,-33.6703126068897,-33.98588618774547
Wheat,0.2,Q20,0.4,-5.804408159286266e-4,-44.814050338222486,-45.1360123415102
Wheat,0.2,Q20,0.5,-5.028960150578566e-4,-55.91793816740671,-56.196887207533045
Wheat,0.2,Q20,0.6000000000000001,-3.3628921224591543e-4,-66.98197609444239,-67.16851078581402
Wheat,0.2,Q20,0.7000000000000001,-8.062040749280325e-5,-78.0061641193295,-78.0508830763531
Wheat,0.2,Q20,0.8,2.6411039920147913e-4,-88.99050224206806,-88.84400407915031
Wheat,0.2,Q20,0.9,6.979032078369323e-4,-99.93499046265805,-99.54787379420561
Wheat,0.2,Q20,1,0.0012207580184135564,-110.83962878109948,-110.16249222151906
Wheat,0.2,Q20,1.1,0.001832674830931352,-121.70441719739239,-120.68785936109063
Wheat,0.2,Q20,1.2000000000000002,0.0025336536453903183,-132.5293557115367,-131.1239752129203
Wheat,0.2,Q20,1.3,0.0033236944617904543,-143.31444432353248,-141.4708397770081
Wheat,0.2,Q20,1.4000000000000001,0.004202797280131762,-154.05968303337968,-151.728453053354
Wheat,0.2,Q20,1.5,0.005170962100414239,-164.7650718410783,-161.89681504195804
Wheat,0.2,Q20,1.6,0.00622818892263789,-175.43061074662845,-171.9759257428202
Wheat,0.2,Q20,1.7000000000000002,0.007374477746802709,-186.05629975002998,-181.96578515594047
Wheat,0.2,Q20,1.8,0.008609828572908698,-196.64213885128294,-191.86639328131884
Wheat,0.2,Q20,1.9000000000000001,0.00993424140095586,-207.18812805038738,-201.67775011895537
Wheat,0.2,Q20,2,0.011347716230944192,-217.6942673473432,-211.39985566884997
Wheat,0.2,Q20,2.1,0.012850253062873693,-228.16055674215053,-221.03270993100273
Wheat,0.2,Q20,2.2,0.01444185189674437,-238.5869962348093,-230.5763129054136
Wheat,0.2,Q20,2.3000000000000003,0.016122512732556216,-248.97358582531947,-240.03066459208256
Wheat,0.2,Q20,2.4000000000000004,0.017892235570309233,-259.32032551368115,-249.39576499100968
Wheat,0.2,Q20,2.5,0.01975102041000341,-269.6272152998942,-258.6716141021949
Wheat,0.2,Q20,2.6,0.02169886725163877,-279.89425518395876,-267.8582119256383
Wheat,0.2,Q20,2.7,0.023735776095215298,-290.12144516587466,-276.9555584613397
Wheat,0.2,Q20,2.8000000000000003,0.025861746940733,-300.3087852456421,-285.9636537092993
Wheat,0.2,Q20,2.9000000000000004,0.02807677978819187,-310.45627542326093,-294.88249766951697
Wheat,0.2,Q20,3,0.0303808746375919,-320.5639156987312,-303.71209034199273
Wheat,0.2,Q20,3.1,0.03277403148893312,-330.63170607205296,-312.4524317267267
Wheat,0.2,Q20,3.2,0.03525625034221551,-340.6596465432262,-321.1035218237188
Wheat,0.2,Q20,3.3000000000000003,0.03782753119743906,-350.64773711225075,-329.66536063296894
Wheat,0.2,Q20,3.4000000000000004,0.04048787405460378,-360.5959777791268,-338.1379481544772
Wheat,0.2,Q20,3.5,0.04323727891370967,-370.5043685438543,-346.5212843882436
Wheat,0.2,Q20,3.6,0.04607574577475673,-380.3729094064332,-354.8153693342681
Wheat,0.2,Q20,3.7,0.049003274637744974,-390.20160036686366,-363.02020299255076
Wheat,0.2,Q20,3.8000000000000003,0.05201986550267438,-399.99044142514555,-371.1357853630916
Wheat,0.2,Q20,3.9000000000000004,0.05512551836954496,-409.7394325812788,-379.16211644589043
Wheat,0.2,Q20,4,0.058320233238356695,-419.44857383526346,-387.09919624094744
Wheat,0.2,Q20,4.1000000000000005,0.06160401010910964,-429.1178651870997,-394.9470247482626
Wheat,0.2,Q20,4.2,0.06497684898180371,-438.74730663678724,-402.7056019678358
Wheat,0.2,Q20,4.3,0.06843874985643895,-448.33689818432623,-410.3749278996671
Wheat,0.2,Q20,4.4,0.07198971273301541,-457.8866398297168,-417.9550025437566
Wheat,0.2,Q20,4.5,0.075629737611533,-467.3965315729587,-425.4458259001042
Wheat,0.2,Q20,4.6000000000000005,0.07935882449199179,-476.866573414052,-432.84739796870986
Wheat,0.2,Q20,4.7,0.08317697337439173,-486.2967653529969,-440.15971874957376
Wheat,0.2,Q20,4.800000000000001,0.08708418425873285,-495.6871073897932,-447.3827882426957
Wheat,0.2,Q20,4.9,0.09108045714501513,-505.0375995244408,-454.5166064480757
Wheat,0.2,Q20,5,0.09516579203323856,-514.34824175694,-461.56117336571396
Wheat,0.2,Q20,5.1000000000000005,0.09934018892340321,-523.6190340872906,-468.51648899561025
Wheat,0.2,Q20,5.2,0.103603647815509,-532.8499765154927,-475.3825533377647
Wheat,0.2,Q20,5.300000000000001,0.10795616870955599,-542.0410690415462,-482.1593663921773
Wheat,0.2,Q20,5.4,0.1123977516055441,-551.1923116654509,-488.84692815884785
Wheat,0.2,Q20,5.5,0.1169283965034734,-560.3037043872074,-495.4452386377767
Wheat,0.2,Q20,5.6000000000000005,0.1215481034033439,-569.3752472068152,-501.9542978289636
Wheat,0.2,Q20,5.7,0.12625687230515553,-578.4069401242743,-508.37410573240857
Wheat,0.2,Q20,5.800000000000001,0.13105470320890839,-587.398783139585,-514.7046623481117
Wheat,0.2,Q20,5.9,0.13594159611460235,-596.3507762527472,-520.945967676073
Wheat,0.2,Q20,6,0.14091755102223752,-605.2629194637607,-527.0980217162922
Wheat,0.2,Q20,6.1000000000000005,0.14598256793181388,-614.1352127726258,-533.1608244687699
Wheat,0.2,Q20,6.2,0.15113664684333136,-622.9676561793422,-539.1343759335055
Wheat,0.2,Q20,6.300000000000001,0.15637978775679007,-631.7602496839102,-545.0186761104992
Wheat,0.2,Q20,6.4,0.16171199067218991,-640.5129932863294,-550.813724999751
Wheat,0.2,Q20,6.5,0.16713325558953088,-649.2258869866002,-556.519522601261
Wheat,0.2,Q20,6.6000000000000005,0.17264358250881312,-657.8989307847224,-562.136068915029
Wheat,0.2,Q20,6.7,0.17824297143003642,-666.5321246806961,-567.6633639410553
Wheat,0.2,Q20,6.800000000000001,0.183931422353201,-675.1254686745212,-573.1014076793397
Wheat,0.2,Q20,6.9,0.18970893527830668,-683.6789627661977,-578.450200129882
Wheat,0.2,Q20,7,0.19557551020535352,-692.1926069557258,-583.7097412926827
Wheat,0.5,Q50,0.1,0.018966735832893756,-2.652108193815863,7.868461857443641
Wheat,0.5,Q50,0.2,0.03754205320186595,-5.479352665128786,15.344673359073099
Wheat,0.5,Q50,0.30000000000000004,0.0557259521069166,-8.48173341393877,22.42863450488837
Wheat,0.5,Q50,0.4,0.07351843254804569,-11.65925044024582,29.120345294889447
Wheat,0.5,Q50,0.5,0.09091949452525323,-15.01190374404991,35.41980572907638
Wheat,0.5,Q50,0.6000000000000001,0.10792913803853925,-18.539693325351067,41.327015807449115
Wheat,0.5,Q50,0.7000000000000001,0.12454736308790368,-22.24261918414929,46.84197553000766
Wheat,0.5,Q50,0.8,0.14077416967334655,-26.120681320444582,51.964684896752004
Wheat,0.5,Q50,0.9,0.1566095577948679,-30.17387973423689,56.69514390768221
Wheat,0.5,Q50,1,0.17205352745246766,-34.40221442552631,61.033352562798186
Wheat,0.5,Q50,1.1,0.1871060786461459,-38.805685394312775,64.9793108621
Wheat,0.5,Q50,1.2000000000000002,0.2017672113759026,-43.384292640596286,68.53301880558763
Wheat,0.5,Q50,1.3,0.21603692564173768,-48.138036164376885,71.69447639326103
Wheat,0.5,Q50,1.4000000000000001,0.22991522144365129,-53.0669159656545,74.46368362512035
Wheat,0.5,Q50,1.5,0.24340209878164326,-58.17093204442919,76.84064050116541
Wheat,0.5,Q50,1.6,0.25649755765571375,-63.45008440070096,78.82534702139634
Wheat,0.5,Q50,1.7000000000000002,0.26920159806586264,-68.90437303446978,80.41780318581303
Wheat,0.5,Q50,1.8,0.28151422001209003,-74.53379794573561,81.61800899441559
Wheat,0.5,Q50,1.9000000000000001,0.29343542349439583,-80.33835913449857,82.42596444720394
Wheat,0.5,Q50,2,0.3049652085127801,-86.31805660075855,82.84166954417807
Wheat,0.5,Q50,2.1,0.3161035750672428,-92.4728903445156,82.86512428533808
Wheat,0.5,Q50,2.2,0.32685052315778396,-98.80286036576973,82.49632867068391
Wheat,0.5,Q50,2.3000000000000003,0.3372060527844035,-105.3079666645209,81.73528270021546
Wheat,0.5,Q50,2.4000000000000004,0.34717016394710165,-111.98820924076912,80.58198637393298
Wheat,0.5,Q50,2.5,0.35674285664587807,-118.84358809451442,79.03643969183616
Wheat,0.5,Q50,2.6,0.365924130880733,-125.87410322575681,77.0986426539252
Wheat,0.5,Q50,2.7,0.37471398665166644,-133.07975463449617,74.76859526020019
Wheat,0.5,Q50,2.8000000000000003,0.3831124239586783,-140.46054232073266,72.04629751066085
Wheat,0.5,Q50,2.9000000000000004,0.3911194428017686,-148.01646628446616,68.93174940530741
Wheat,0.5,Q50,3,0.3987350431809372,-155.74752652569674,65.42495094413971
Wheat,0.5,Q50,3.1,0.40595922509618443,-163.65372304442442,61.52590212715785
Wheat,0.5,Q50,3.2,0.41279198854751004,-171.73505584064915,57.234602954361776
Wheat,0.5,Q50,3.3000000000000003,0.4192333335349141,-179.9915249143709,52.551053425751604
Wheat,0.5,Q50,3.4000000000000004,0.4252832600583967,-188.42313026558975,47.47525354132722
Wheat,0.5,Q50,3.5,0.43094176811795765,-197.0298718943056,42.00720330108868
Wheat,0.5,Q50,3.6,0.4362088577135971,-205.8117498005185,36.146902705035984
Wheat,0.5,Q50,3.7,0.44108452884531496,-214.7687639842285,29.89435175316902
Wheat,0.5,Q50,3.8000000000000003,0.4455687815131113,-223.9009144454356,23.2495504454879
Wheat,0.5,Q50,3.9000000000000004,0.44966161571698604,-233.2082011841397,16.212498781992565
Wheat,0.5,Q50,4,0.4533630314569392,-242.6906242003409,8.783196762683076
Wheat,0.5,Q50,4.1000000000000005,0.45667302873297083,-252.34818349403923,0.9616443875592608
Wheat,0.5,Q50,4.2,0.45959160754508094,-262.1808790652344,-7.252158343378483
Wheat,0.5,Q50,4.3,0.46211876789326944,-272.1887109139268,-15.858211430130552
Wheat,0.5,Q50,4.4,0.46425450977753646,-282.3716790401163,-24.856514872696778
Wheat,0.5,Q50,4.5,0.465998833197882,-292.7297834438026,-34.24706867107699
Wheat,0.5,Q50,4.6000000000000005,0.4673517381543058,-303.26302412498626,-44.029872825271696
Wheat,0.5,Q50,4.7,0.4683132246468082,-313.9714010836668,-54.204927335280445
Wheat,0.5,Q50,4.800000000000001,0.4688832926753889,-324.85491431984457,-64.77223220110352
Wheat,0.5,Q50,4.9,0.4690619422400482,-335.91356383351916,-75.73178742274047
Wheat,0.5,Q50,5,0.46884917334078585,-347.147349624691,-87.08359300019191
Wheat,0.5,Q50,5.1000000000000005,0.46824498597760206,-358.5562716933598,-98.82764893345734
Wheat,0.5,Q50,5.2,0.46724938015049655,-370.1403300395258,-110.96395522253715
Wheat,0.5,Q50,5.300000000000001,0.4658623558594696,-381.8995246631888,-123.492511867431
Wheat,0.5,Q50,5.4,0.4640839131045211,-393.8338555643487,-136.4133188681389
Wheat,0.5,Q50,5.5,0.46191405188565093,-405.94332274300587,-149.7263762246613
Wheat,0.5,Q50,5.6000000000000005,0.4593527722028593,-418.22792619916,-163.43168393699773
Wheat,0.5,Q50,5.7,0.45640007405614613,-430.6876659328111,-177.5292420051482
Wheat,0.5,Q50,5.800000000000001,0.4530559574455114,-443.3225419439593,-192.01905042911295
Wheat,0.5,Q50,5.9,0.4493204223709551,-456.1325542326047,-206.90110920889202
Wheat,0.5,Q50,6,0.44519346883247746,-469.1177027987469,-222.17541834448485
Wheat,0.5,Q50,6.1000000000000005,0.4406750968300778,-482.2779876423866,-237.84197783589264
Wheat,0.5,Q50,6.2,0.43576530636375704,-495.6134087635229,-253.90078768311383
Wheat,0.5,Q50,6.300000000000001,0.43046409743351427,-509.12396616215665,-270.3518478861498
