lime_tha,yield_resp,yield_resp_lo,yield_resp_hi,crop,lime_price,price_ratio_obs,r_p,profit,profit_lo,profit_hi
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,1.75,-97.80512562785387,-133.2035470890411,-62.40670416666667
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,2,-79.9527593607306,-120.40809817351598,-39.49742054794521
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,2.25,-62.10039309360731,-107.61264925799085,-16.58813692922374
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,2.5,-44.24802682648403,-94.81720034246574,6.321146689497725
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,2.75,-26.395660559360724,-82.02175142694064,29.230430308219166
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,3,-8.54329429223744,-69.22630251141551,52.13971392694061
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,3.25,9.309071974885864,-56.4308535958904,75.0489975456621
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,3.5,27.161438242009147,-43.6354046803653,97.95828116438355
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,3.75,45.01380450913243,-30.83995576484018,120.86756478310504
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,4,62.86617077625571,-18.04450684931506,143.77684840182647
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,4.25,80.71853704337899,-5.249057933789939,166.68613202054792
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,4.5,98.57090331050227,7.546390981735182,189.59541563926942
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,4.75,116.42326957762555,20.341839897260304,212.50469925799086
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,5,134.27563584474882,33.13728881278542,235.41398287671234
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,5.25,152.12800211187218,45.93273772831049,258.32326649543376
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,5.5,169.98036837899545,58.72818664383561,281.23255011415523
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,5.75,187.83273464611872,71.52363555936074,304.1418337328767
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,6,205.685100913242,84.31908447488586,327.0511173515981
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,6.25,223.5374671803653,97.11453339041098,349.9604009703196
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,6.5,241.38983344748863,109.9099823059361,372.86968458904107
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,6.75,259.24219971461184,122.70543122146123,395.7789682077626
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,7,277.0945659817352,135.5008801369863,418.68825182648396
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,7.25,294.9469322488584,148.29632905251142,441.5975354452055
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,7.5,312.7992985159817,161.09177796803652,464.50681906392697
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,7.75,330.651664783105,173.88722688356165,487.41610268264833
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,8,348.5040310502283,186.68267579908678,510.32538630136986
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,8.25,366.35639731735165,199.47812471461188,533.2346699200914
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,8.5,384.20876358447487,212.273573630137,556.1439535388128
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,8.75,402.0611298515982,225.06902254566208,579.0532371575342
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,9,419.9134961187214,237.86447146118726,601.9625207762557
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,9.25,437.76586238584474,250.65992037671234,624.8718043949771
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,9.5,455.618228652968,263.4553692922375,647.7810880136986
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,9.75,473.47059492009134,276.25081820776256,670.69037163242
2,0.6411,0.4595,0.8227,Fababean,111.38584474885845,5.3395474204193745,10,491.32296118721456,289.04626712328775,693.5996552511416
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,0.5,-236.81187522831053,-248.39043378995433,-225.23331666666667
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,0.75,-215.9855069063927,-233.3533447488584,-198.61766906392694
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,1,-195.15913858447487,-218.31625570776254,-172.0020214611872
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,1.25,-174.3327702625571,-203.27916666666667,-145.38637385844748
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,1.5,-153.50640194063928,-188.24207762557077,-118.77072625570776
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,1.75,-132.68003361872144,-173.20498858447488,-92.15507865296804
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,2,-111.85366529680365,-158.16789954337898,-65.53943105022832
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,2.25,-91.02729697488586,-143.13081050228308,-38.92378344748859
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,2.5,-70.20092865296803,-128.09372146118722,-12.308135844748863
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,2.75,-49.37456033105021,-113.05663242009132,14.307511757990863
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,3,-28.548192009132418,-98.01954337899542,40.92315936073059
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,3.25,-7.721823687214621,-82.98245433789953,67.53880696347031
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,3.5,13.104544634703224,-67.94536529680364,94.15445456621003
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,3.75,33.93091295662102,-52.90827625570772,120.77010216894976
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,4,54.75728127853882,-37.87118721461186,147.3857497716895
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,4.25,75.58364960045661,-22.83409817351599,174.00139737442922
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,4.5,96.41001792237441,-7.797009132420073,200.61704497716894
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,4.75,117.23638624429225,7.240079908675843,227.23269257990867
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,5,138.06275456621006,22.27716894977171,253.8483401826484
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,5.25,158.88912288812784,37.314257990867574,280.4639877853881
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,5.5,179.71549121004568,52.35134703196349,307.0796353881278
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,5.75,200.54185953196344,67.38843607305941,333.69528299086755
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,6,221.36822785388128,82.42552511415528,360.3109305936073
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,6.25,242.19459617579912,97.46261415525115,386.926578196347
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,6.5,263.0209644977169,112.49970319634706,413.54222579908674
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,6.75,283.84733281963474,127.53679223744297,440.15787340182646
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,7,304.67370114155256,142.57388127853883,466.7735210045662
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,7.25,325.5000694634703,157.6109703196347,493.3891686073059
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,7.5,346.3264377853882,172.64805936073068,520.0048162100456
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,7.75,367.1528061073059,187.68514840182652,546.6204638127854
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,8,387.97917442922375,202.7222374429224,573.2361114155251
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,8.25,408.8055427511416,217.75932648401826,599.8517590182648
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,8.5,429.6319110730593,232.79641552511413,626.4674066210046
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,8.75,450.4582793949772,247.8335045662101,653.0830542237444
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,9,471.28464771689494,262.870593607306,679.698701826484
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,9.25,492.11101603881275,277.9076826484018,706.3143494292236
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,9.5,512.9373843607307,292.9447716894978,732.9299970319635
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,9.75,533.7637526826484,307.98186073059367,759.5456446347033
2.5,0.7479,0.54,0.9558,Fababean,111.38584474885845,5.3395474204193745,10,554.5901210045662,323.0189497716895,786.1612922374429
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,0.5,-287.7541913242009,-300.3909154109589,-275.1174672374429
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,0.75,-264.5525198630137,-283.5076059931507,-245.59743373287674
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,1,-241.35084840182645,-266.62429657534244,-216.0774002283105
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,1.25,-218.14917694063925,-249.74098715753425,-186.55736672374428
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,1.5,-194.94750547945205,-232.85767773972606,-157.0373332191781
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,1.75,-171.74583401826482,-215.9743683219178,-127.51729971461187
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,2,-148.5441625570776,-199.0910589041096,-97.99726621004565
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,2.25,-125.34249109589041,-182.20774948630137,-68.47723270547944
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,2.5,-102.14081963470318,-165.32444006849315,-38.957199200913216
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,2.75,-78.93914817351597,-148.44113065068493,-9.437165696347
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,3,-55.737476712328764,-131.55782123287673,20.082867808219167
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,3.25,-32.535805251141554,-114.67451181506851,49.602901312785384
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,3.5,-9.334133789954299,-97.79120239726029,79.1229348173516
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,3.75,13.867537671232908,-80.90789297945206,108.64296832191782
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,4,37.06920913242011,-64.02458356164385,138.16300182648405
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,4.25,60.27088059360732,-47.14127414383566,167.6830353310502
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,4.5,83.47255205479453,-30.257964726027417,197.20306883561648
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,4.75,106.67422351598178,-13.37465530821922,226.72310234018263
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,5,129.875894977169,3.508654109589026,256.2431358447489
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,5.25,153.07756643835614,20.391963527397223,285.7631693493151
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,5.5,176.2792378995434,37.275272945205465,315.28320285388133
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,5.75,199.48090936073066,54.158582363013664,344.8032363584475
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,6,222.6825808219178,71.04189178082186,374.32326986301365
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,6.25,245.88425228310507,87.9252011986301,403.84330336757995
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,6.5,269.08592374429224,104.8085106164383,433.3633368721461
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,6.75,292.2875952054795,121.69182003424649,462.8833703767124
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,7,315.48926666666677,138.57512945205474,492.40340388127856
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,7.25,338.6909381278539,155.458438869863,521.9234373858449
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,7.5,361.89260958904117,172.34174828767124,551.4434708904109
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,7.75,385.0942810502283,189.22505770547937,580.9635043949772
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,8,408.2959525114156,206.10836712328762,610.4835378995434
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,8.25,431.4976239726028,222.99167654109587,640.0035714041096
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,8.5,454.69929543379,239.874985958904,669.5236049086758
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,8.75,477.9009668949772,256.7582953767123,699.0436384132421
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,9,501.1026383561644,273.6416047945205,728.5636719178083
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,9.25,524.3043098173516,290.5249142123287,758.0837054223745
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,9.5,547.5059812785389,307.4082236301369,787.6037389269407
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,9.75,570.7076527397262,324.29153304794517,817.123772431507
3,0.8332,0.6063,1.0601,Fababean,111.38584474885845,5.3395474204193745,10,593.9093242009133,341.1748424657534,846.6438059360731
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,0.5,-339.88276666666667,-353.1766672374429,-326.58329680365296
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,0.75,-314.8989216894977,-334.8397725456621,-294.9497168949772
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,1,-289.9150767123288,-316.5028778538813,-263.31613698630133
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,1.25,-264.93123173515977,-298.1659831621004,-231.68255707762557
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,1.5,-239.94738675799084,-279.8290884703196,-200.0489771689498
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,1.75,-214.9635417808219,-261.4921937785388,-168.415397260274
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,2,-189.97969680365296,-243.15529908675796,-136.7818173515982
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,2.25,-164.99585182648403,-224.81840439497714,-105.14823744292242
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,2.5,-140.01200684931507,-206.48150970319634,-73.5146575342466
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,2.75,-115.02816187214614,-188.1446150114155,-41.88107762557081
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,3,-90.04431689497714,-169.8077203196347,-10.247497716895035
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,3.25,-65.0604719178082,-151.47082562785388,21.38608219178079
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,3.5,-40.07662694063926,-133.13393093607309,53.01966210045657
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,3.75,-15.092781963470314,-114.79703624429224,84.6532420091324
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,4,9.891063013698629,-96.46014155251143,116.28682191780817
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,4.25,34.87490799086757,-78.1232468607306,147.92040182648395
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,4.5,59.85875296803651,-59.786352168949776,179.55398173515974
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,4.75,84.84259794520551,-41.449457477168956,211.1875616438356
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,5,109.8264429223744,-23.11256278538813,242.8211415525114
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,5.25,134.8102878995434,-4.7756680936073055,274.45472146118715
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,5.5,159.7941328767123,13.56122659817352,306.08830136986296
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,5.75,184.77797785388128,31.898121289954343,337.7218812785387
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,6,209.76182283105027,50.23501598173512,369.3554611872145
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,6.25,234.74566780821917,68.57191067351594,400.98904109589034
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,6.5,259.7295127853882,86.90880536529677,432.62262100456616
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,6.75,284.71335776255705,105.24570005707758,464.2562009132419
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,7,309.69720273972604,123.58259474885841,495.8897808219177
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,7.25,334.68104771689497,141.91948944063924,527.5233607305935
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,7.5,359.66489269406395,160.25638413242007,559.1569406392694
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,7.75,384.6487376712328,178.5932788242009,590.790520547945
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,8,409.6325826484018,196.93017351598172,622.4241004566209
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,8.25,434.6164276255708,215.26706820776252,654.0576803652967
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,8.5,459.6002726027397,233.60396289954335,685.6912602739725
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,8.75,484.5841175799087,251.94085759132417,717.3248401826484
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,9,509.5679625570776,270.27775228310503,748.958420091324
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,9.25,534.5518075342464,288.61464697488583,780.5919999999999
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,9.5,559.5356525114156,306.95154166666663,812.2255799086757
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,9.75,584.5194974885844,325.2884363584475,843.8591598173515
3.5,0.8972,0.6585,1.136,Fababean,111.38584474885845,5.3395474204193745,10,609.5033424657533,343.6253310502283,875.4927397260274
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,0.5,-393.2031705479452,-406.78110502283107,-379.62523607305934
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,0.75,-367.0330663242009,-387.39996803652963,-346.66616461187215
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,1,-340.8629621004566,-368.01883105022836,-313.7070931506849
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,1.25,-314.6928578767123,-348.6376940639269,-280.74802168949776
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,1.5,-288.52275365296805,-329.2565570776256,-247.7889502283105
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,1.75,-262.35264942922373,-309.8754200913242,-214.8298787671233
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,2,-236.18254520547944,-290.4942831050228,-181.87080730593607
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,2.25,-210.01244098173515,-271.1131461187215,-148.91173584474885
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,2.5,-183.84233675799086,-251.7320091324201,-115.95266438356164
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,2.75,-157.67223253424658,-232.35087214611875,-82.99359292237442
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,3,-131.5021283105023,-212.96973515981733,-50.034521461187246
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,3.25,-105.332024086758,-193.58859817351598,-17.075450000000025
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,3.5,-79.16191986301371,-174.20746118721462,15.883621461187197
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,3.75,-52.99181563926942,-154.82632420091326,48.84269292237447
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,4,-26.82171141552513,-135.4451872146119,81.80176438356163
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,4.25,-0.6516071917808367,-116.06405022831053,114.76083584474881
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,4.5,25.518497031963456,-96.68291324200916,147.7199073059361
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,4.75,51.688601255707795,-77.30177625570781,180.67897876712325
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,5,77.85870547945204,-57.92063926940644,213.6380502283105
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,5.25,104.02880970319627,-38.53950228310503,246.5971216894977
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,5.5,130.1989139269406,-19.15836529680367,279.556193150685
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,5.75,156.36901815068495,0.22277168949769235,312.5152646118721
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,6,182.5391223744292,19.603908675799104,345.4743360730593
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,6.25,208.70922659817344,38.98504566210042,378.43340753424656
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,6.5,234.8793308219178,58.366182648401825,411.39247899543375
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,6.75,261.0494350456621,77.74731963470315,444.351550456621
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,7,287.21953926940637,97.12845662100455,477.3106219178082
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,7.25,313.38964349315063,116.50959360730586,510.2696933789953
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,7.5,339.55974771689495,135.8907305936073,543.2287648401827
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,7.75,365.72985194063926,155.2718675799086,576.1878363013699
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,8,391.8999561643835,174.65300456621,609.146907762557
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,8.25,418.0700603881278,194.03414155251141,642.1059792237443
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,8.5,444.2401646118721,213.41527853881271,675.0650506849314
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,8.75,470.4102688356165,232.79641552511413,708.0241221461188
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,9,496.5803730593607,252.17755251141546,740.9831936073059
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,9.25,522.7504772831049,271.55868949771684,773.9422650684932
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,9.5,548.9205815068494,290.93982648401817,806.9013365296803
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,9.75,575.0906857305936,310.3209634703196,839.8604079908677
4,0.9398,0.696,1.1836,Fababean,111.38584474885845,5.3395474204193745,10,601.2607899543378,329.7021004566209,872.8194794520548
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,0.5,-447.7209722602739,-461.2320752283105,-434.20986929223744
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,0.75,-420.96330770547945,-441.22996215753426,-400.69665325342464
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,1,-394.2056431506849,-421.22784908675794,-367.18343721461184
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,1.25,-367.4479785958904,-401.22573601598174,-333.6702211757991
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,1.5,-340.6903140410959,-381.2236229452055,-300.1570051369863
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,1.75,-313.9326494863014,-361.2215098744292,-266.6437890981735
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,2,-287.1749849315068,-341.21939680365296,-233.13057305936073
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,2.25,-260.4173203767123,-321.2172837328767,-199.61735702054793
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,2.5,-233.6596558219178,-301.21517066210043,-166.10414098173516
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,2.75,-206.90199126712326,-281.2130575913242,-132.59092494292236
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,3,-180.1443267123288,-261.2109445205479,-99.07770890410958
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,3.25,-153.38666215753426,-241.20883144977165,-65.5644928652968
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,3.5,-126.62899760273972,-221.20671837899542,-32.05127682648401
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,3.75,-99.87133304794523,-201.20460530821913,1.4619392123288224
4.5,0.9609,0.7183,1.2035,Fababean,111.38584474885845,5.3395474204193745,4,-73.1136684931507,-181.2024922374429,34.97515525114156
