crop,tau,tau_lab,lime_tha,yield_resp
Fababean,0.8,Q80,3.8000000000000003,1.9416200233858072
Fababean,0.8,Q80,3.9000000000000004,1.9580342873005248
Fababean,0.8,Q80,4,1.9726700384019809
Fababean,0.8,Q80,4.1000000000000005,1.985527276690176
Fababean,0.8,Q80,4.2,1.99660600216511
Fababean,0.8,Q80,4.3,2.0059062148267826
Fababean,0.8,Q80,4.4,2.013427914675194
Fababean,0.8,Q80,4.5,2.019171101710344
Fababean,0.8,Q80,4.6000000000000005,2.0231357759322335
Fababean,0.8,Q80,4.7,2.0253219373408613
Fababean,0.8,Q80,4.800000000000001,2.025729585936228
Fababean,0.8,Q80,4.9,2.0243587217183334
Fababean,0.8,Q80,5,2.0212093446871777
Fababean,0.8,Q80,5.1000000000000005,2.016281454842761
Fababean,0.8,Q80,5.2,2.009575052185083
Fababean,0.8,Q80,5.300000000000001,2.001090136714144
Fababean,0.8,Q80,5.4,1.9908267084299434
Fababean,0.8,Q80,5.5,1.9787847673324817
Fababean,0.8,Q80,5.6000000000000005,1.964964313421759
Fababean,0.8,Q80,5.7,1.949365346697775
Fababean,0.8,Q80,5.800000000000001,1.9319878671605297
Fababean,0.8,Q80,5.9,1.9128318748100235
Fababean,0.8,Q80,6,1.8918973696462567
Fababean,0.8,Q80,6.1000000000000005,1.8691843516692277
Fababean,0.8,Q80,6.2,1.8446928208789377
Fababean,0.8,Q80,6.300000000000001,1.8184227772753863
Fababean,0.8,Q80,6.4,1.790374220858574
Fababean,0.8,Q80,6.5,1.7605471516285007
Fababean,0.8,Q80,6.6000000000000005,1.7289415695851658
Fababean,0.8,Q80,6.7,1.6955574747285702
Fababean,0.8,Q80,6.800000000000001,1.660394867058713
Fababean,0.8,Q80,6.9,1.6234537465755945
Fababean,0.8,Q80,7,1.5847341132792152
